GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - White alone,Estimate; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Estimate; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US15754,15754,ZCTA5 15754,528,528,0,0,0,0,0,0,0,0
8600000US15756,15756,ZCTA5 15756,266,254,0,0,0,0,0,12,0,12
8600000US15757,15757,ZCTA5 15757,1550,1524,0,10,13,0,0,3,0,3
8600000US15759,15759,ZCTA5 15759,3095,3020,0,10,4,0,15,46,0,46
8600000US15760,15760,ZCTA5 15760,161,152,0,0,0,0,0,9,0,9
8600000US15761,15761,ZCTA5 15761,135,135,0,0,0,0,0,0,0,0
8600000US15762,15762,ZCTA5 15762,986,965,0,0,1,0,0,20,0,20
8600000US15764,15764,ZCTA5 15764,192,192,0,0,0,0,0,0,0,0
8600000US15765,15765,ZCTA5 15765,1718,1700,0,0,5,0,3,10,0,10
8600000US15767,15767,ZCTA5 15767,14435,14189,82,60,27,0,0,77,0,77
8600000US15770,15770,ZCTA5 15770,256,256,0,0,0,0,0,0,0,0
8600000US15771,15771,ZCTA5 15771,913,878,0,0,8,0,0,27,0,27
8600000US15772,15772,ZCTA5 15772,1583,1538,37,0,0,0,0,8,3,5
8600000US15773,15773,ZCTA5 15773,537,533,1,0,0,0,3,0,0,0
8600000US15774,15774,ZCTA5 15774,3065,2798,0,0,221,0,0,46,0,46
8600000US15775,15775,ZCTA5 15775,676,676,0,0,0,0,0,0,0,0
8600000US15776,15776,ZCTA5 15776,52,52,0,0,0,0,0,0,0,0
8600000US15777,15777,ZCTA5 15777,152,98,0,11,0,0,0,43,0,43
8600000US15778,15778,ZCTA5 15778,178,178,0,0,0,0,0,0,0,0
8600000US15779,15779,ZCTA5 15779,745,606,79,0,11,0,4,45,0,45
8600000US15780,15780,ZCTA5 15780,203,203,0,0,0,0,0,0,0,0
8600000US15781,15781,ZCTA5 15781,100,100,0,0,0,0,0,0,0,0
8600000US15783,15783,ZCTA5 15783,103,103,0,0,0,0,0,0,0,0
8600000US15784,15784,ZCTA5 15784,55,55,0,0,0,0,0,0,0,0
8600000US15801,15801,ZCTA5 15801,18951,18558,190,27,79,0,0,97,17,80
8600000US15821,15821,ZCTA5 15821,148,148,0,0,0,0,0,0,0,0
8600000US15823,15823,ZCTA5 15823,1385,1377,0,0,8,0,0,0,0,0
8600000US15824,15824,ZCTA5 15824,5141,5021,49,16,24,0,2,29,0,29
8600000US15825,15825,ZCTA5 15825,8922,8769,42,3,12,0,7,89,10,79
8600000US15827,15827,ZCTA5 15827,306,301,0,0,5,0,0,0,0,0
8600000US15828,15828,ZCTA5 15828,232,211,3,0,0,0,0,18,0,18
8600000US15829,15829,ZCTA5 15829,1489,1477,0,0,0,0,0,12,0,12
8600000US15832,15832,ZCTA5 15832,269,269,0,0,0,0,0,0,0,0
8600000US15834,15834,ZCTA5 15834,4308,4182,55,9,21,0,7,34,0,34
8600000US15840,15840,ZCTA5 15840,2103,2072,10,0,4,0,0,17,11,6
8600000US15841,15841,ZCTA5 15841,318,318,0,0,0,0,0,0,0,0
8600000US15845,15845,ZCTA5 15845,3098,2989,33,11,0,0,8,57,0,57
8600000US15846,15846,ZCTA5 15846,3540,3493,25,0,0,0,0,22,0,22
8600000US15847,15847,ZCTA5 15847,258,248,10,0,0,0,0,0,0,0
8600000US15848,15848,ZCTA5 15848,1308,1303,0,0,0,0,0,5,0,5
8600000US15849,15849,ZCTA5 15849,1254,1220,0,0,0,0,0,34,17,17
8600000US15851,15851,ZCTA5 15851,6732,6577,69,19,22,14,0,31,0,31
8600000US15853,15853,ZCTA5 15853,6388,6219,76,0,32,0,3,58,0,58
8600000US15856,15856,ZCTA5 15856,879,867,6,1,0,0,5,0,0,0
8600000US15857,15857,ZCTA5 15857,12733,12570,23,54,68,0,0,18,0,18
8600000US15860,15860,ZCTA5 15860,1099,1080,0,0,0,0,0,19,0,19
8600000US15861,15861,ZCTA5 15861,132,129,0,1,0,0,0,2,0,2
8600000US15863,15863,ZCTA5 15863,310,310,0,0,0,0,0,0,0,0
8600000US15864,15864,ZCTA5 15864,1551,1516,0,5,18,0,0,12,7,5
8600000US15865,15865,ZCTA5 15865,1237,1233,0,0,0,0,0,4,0,4
8600000US15866,15866,ZCTA5 15866,233,233,0,0,0,0,0,0,0,0
8600000US15868,15868,ZCTA5 15868,1406,1377,0,0,17,0,0,12,0,12
8600000US15870,15870,ZCTA5 15870,1087,1080,0,7,0,0,0,0,0,0
8600000US15901,15901,ZCTA5 15901,3428,2612,642,2,24,0,6,142,10,132
8600000US15902,15902,ZCTA5 15902,11279,9309,1118,12,28,0,33,779,88,691
8600000US15904,15904,ZCTA5 15904,15686,14754,282,29,147,0,121,353,161,192
8600000US15905,15905,ZCTA5 15905,20197,19418,252,0,162,0,14,351,9,342
8600000US15906,15906,ZCTA5 15906,11461,9498,1121,0,23,0,99,720,34,686
8600000US15909,15909,ZCTA5 15909,5393,5283,80,0,11,0,11,8,0,8
8600000US15920,15920,ZCTA5 15920,686,670,0,0,0,0,2,14,0,14
8600000US15921,15921,ZCTA5 15921,87,87,0,0,0,0,0,0,0,0
8600000US15922,15922,ZCTA5 15922,205,205,0,0,0,0,0,0,0,0
8600000US15923,15923,ZCTA5 15923,1611,1568,0,6,3,0,13,21,0,21
8600000US15924,15924,ZCTA5 15924,1068,1038,11,0,0,0,0,19,0,19
8600000US15925,15925,ZCTA5 15925,184,181,0,0,0,0,0,3,3,0
8600000US15926,15926,ZCTA5 15926,2456,2405,6,0,0,25,6,14,0,14
8600000US15927,15927,ZCTA5 15927,908,908,0,0,0,0,0,0,0,0
8600000US15928,15928,ZCTA5 15928,1744,1658,0,0,19,0,0,67,0,67
8600000US15929,15929,ZCTA5 15929,52,52,0,0,0,0,0,0,0,0
8600000US15930,15930,ZCTA5 15930,135,135,0,0,0,0,0,0,0,0
8600000US15931,15931,ZCTA5 15931,8927,8599,187,0,50,0,24,67,8,59
8600000US15934,15934,ZCTA5 15934,264,264,0,0,0,0,0,0,0,0
8600000US15935,15935,ZCTA5 15935,3209,3177,0,0,1,0,0,31,0,31
8600000US15936,15936,ZCTA5 15936,1257,1245,0,0,0,0,0,12,0,12
8600000US15937,15937,ZCTA5 15937,708,692,0,0,0,0,0,16,0,16
8600000US15938,15938,ZCTA5 15938,2292,2258,7,0,9,0,0,18,0,18
8600000US15940,15940,ZCTA5 15940,4085,3434,526,9,21,0,23,72,45,27
8600000US15942,15942,ZCTA5 15942,2056,2032,0,0,0,0,4,20,5,15
8600000US15943,15943,ZCTA5 15943,3541,3488,8,0,29,10,0,6,0,6
8600000US15944,15944,ZCTA5 15944,3063,2925,12,3,7,0,8,108,0,108
8600000US15945,15945,ZCTA5 15945,108,97,0,0,0,0,0,11,0,11
8600000US15946,15946,ZCTA5 15946,6800,6703,33,1,0,0,9,54,0,54
8600000US15948,15948,ZCTA5 15948,632,570,62,0,0,0,0,0,0,0
8600000US15949,15949,ZCTA5 15949,522,515,0,0,0,0,0,7,0,7
8600000US15951,15951,ZCTA5 15951,710,703,7,0,0,0,0,0,0,0
8600000US15952,15952,ZCTA5 15952,1707,1707,0,0,0,0,0,0,0,0
8600000US15953,15953,ZCTA5 15953,168,168,0,0,0,0,0,0,0,0
8600000US15954,15954,ZCTA5 15954,2127,2121,0,0,6,0,0,0,0,0
8600000US15955,15955,ZCTA5 15955,2374,2340,5,0,25,0,3,1,0,1
8600000US15956,15956,ZCTA5 15956,2426,2405,0,1,7,0,0,13,0,13
8600000US15957,15957,ZCTA5 15957,596,592,0,0,4,0,0,0,0,0
8600000US15958,15958,ZCTA5 15958,2164,2157,0,0,0,0,0,7,0,7
8600000US15960,15960,ZCTA5 15960,541,541,0,0,0,0,0,0,0,0
8600000US15961,15961,ZCTA5 15961,843,837,0,0,0,0,0,6,6,0
8600000US15962,15962,ZCTA5 15962,150,150,0,0,0,0,0,0,0,0
8600000US15963,15963,ZCTA5 15963,10665,10415,17,0,150,8,2,73,0,73
8600000US16001,16001,ZCTA5 16001,39311,37652,601,44,186,7,14,807,41,766
8600000US16002,16002,ZCTA5 16002,15255,14921,181,0,23,11,0,119,0,119
8600000US16020,16020,ZCTA5 16020,1171,1132,7,0,0,0,4,28,0,28
8600000US16022,16022,ZCTA5 16022,373,370,0,0,3,0,0,0,0,0
8600000US16023,16023,ZCTA5 16023,4463,4435,0,0,0,0,0,28,0,28
8600000US16024,16024,ZCTA5 16024,245,243,0,0,0,0,0,2,0,2
8600000US16025,16025,ZCTA5 16025,5391,5222,21,0,42,0,0,106,0,106
8600000US16027,16027,ZCTA5 16027,284,280,0,0,2,0,0,2,0,2
8600000US16028,16028,ZCTA5 16028,1759,1703,0,0,8,0,8,40,0,40
8600000US16029,16029,ZCTA5 16029,702,700,0,2,0,0,0,0,0,0
8600000US16030,16030,ZCTA5 16030,308,307,0,0,0,0,0,1,0,1
8600000US16033,16033,ZCTA5 16033,6240,6136,7,4,21,0,0,72,0,72
8600000US16034,16034,ZCTA5 16034,2036,2021,2,0,8,0,0,5,0,5
8600000US16035,16035,ZCTA5 16035,99,99,0,0,0,0,0,0,0,0
8600000US16036,16036,ZCTA5 16036,164,164,0,0,0,0,0,0,0,0
8600000US16037,16037,ZCTA5 16037,4722,4600,6,5,8,12,81,10,0,10
8600000US16038,16038,ZCTA5 16038,3711,3649,14,0,9,0,0,39,3,36
8600000US16040,16040,ZCTA5 16040,854,854,0,0,0,0,0,0,0,0
8600000US16041,16041,ZCTA5 16041,2001,1936,17,0,5,0,0,43,0,43
8600000US16045,16045,ZCTA5 16045,1247,1150,33,0,0,0,31,33,6,27
8600000US16046,16046,ZCTA5 16046,15922,14837,219,21,651,0,15,179,0,179
8600000US16048,16048,ZCTA5 16048,140,139,0,0,0,0,0,1,0,1
8600000US16049,16049,ZCTA5 16049,2918,2890,9,9,0,0,0,10,0,10
8600000US16050,16050,ZCTA5 16050,1519,1487,16,0,3,0,2,11,0,11
8600000US16051,16051,ZCTA5 16051,2793,2729,0,7,10,0,7,40,6,34
8600000US16052,16052,ZCTA5 16052,2501,2281,1,14,11,0,14,180,40,140
8600000US16053,16053,ZCTA5 16053,4583,4577,0,0,0,0,0,6,0,6
8600000US16054,16054,ZCTA5 16054,356,356,0,0,0,0,0,0,0,0
8600000US16055,16055,ZCTA5 16055,8249,8057,94,0,17,0,0,81,0,81
8600000US16056,16056,ZCTA5 16056,4254,4236,1,0,11,0,0,6,0,6
8600000US16057,16057,ZCTA5 16057,14451,13732,208,10,113,0,0,388,63,325
8600000US16059,16059,ZCTA5 16059,7797,7525,0,3,131,0,0,138,0,138
8600000US16061,16061,ZCTA5 16061,2366,2340,4,0,0,0,0,22,0,22
8600000US16063,16063,ZCTA5 16063,6596,6507,22,0,0,19,0,48,0,48
8600000US16066,16066,ZCTA5 16066,29973,28126,320,0,996,17,190,324,0,324
8600000US16101,16101,ZCTA5 16101,33113,29139,2410,19,115,0,388,1042,31,1011
8600000US16102,16102,ZCTA5 16102,6054,5588,154,0,42,0,4,266,14,252
8600000US16105,16105,ZCTA5 16105,15203,14416,334,0,132,0,78,243,0,243
8600000US16110,16110,ZCTA5 16110,366,366,0,0,0,0,0,0,0,0
8600000US16111,16111,ZCTA5 16111,1496,1490,0,0,0,0,0,6,0,6
8600000US16112,16112,ZCTA5 16112,1589,1566,0,0,13,0,3,7,0,7
8600000US16113,16113,ZCTA5 16113,514,502,1,0,0,0,0,11,0,11
8600000US16114,16114,ZCTA5 16114,662,649,0,0,7,0,0,6,0,6
8600000US16115,16115,ZCTA5 16115,2971,2907,10,0,18,0,0,36,0,36
8600000US16116,16116,ZCTA5 16116,2814,2712,6,0,0,0,62,34,0,34
8600000US16117,16117,ZCTA5 16117,17634,17348,69,6,5,0,8,198,10,188
8600000US16120,16120,ZCTA5 16120,2031,1962,33,0,30,0,0,6,0,6
8600000US16121,16121,ZCTA5 16121,4729,2032,2266,0,0,0,53,378,2,376
8600000US16123,16123,ZCTA5 16123,2021,2004,0,0,13,0,0,4,0,4
8600000US16124,16124,ZCTA5 16124,2070,2067,0,0,0,0,0,3,0,3
8600000US16125,16125,ZCTA5 16125,17442,16780,302,20,60,0,62,218,4,214
8600000US16127,16127,ZCTA5 16127,15769,14778,554,0,87,0,19,331,9,322
8600000US16130,16130,ZCTA5 16130,2112,2057,0,0,8,0,0,47,2,45
8600000US16131,16131,ZCTA5 16131,872,859,7,0,0,0,1,5,0,5
8600000US16132,16132,ZCTA5 16132,352,352,0,0,0,0,0,0,0,0
8600000US16133,16133,ZCTA5 16133,1611,1593,0,0,0,0,0,18,0,18
8600000US16134,16134,ZCTA5 16134,3887,3836,2,0,8,0,1,40,1,39
8600000US16136,16136,ZCTA5 16136,684,673,3,0,0,0,0,8,0,8
8600000US16137,16137,ZCTA5 16137,12742,11773,706,42,13,0,25,183,13,170
8600000US16140,16140,ZCTA5 16140,27,27,0,0,0,0,0,0,0,0
8600000US16141,16141,ZCTA5 16141,1928,1819,16,1,0,0,0,92,0,92
8600000US16142,16142,ZCTA5 16142,6942,6696,100,3,36,0,13,94,4,90
8600000US16143,16143,ZCTA5 16143,2894,2852,0,17,0,0,0,25,0,25
8600000US16145,16145,ZCTA5 16145,2589,2534,8,4,15,3,1,24,6,18
8600000US16146,16146,ZCTA5 16146,13505,10746,1762,3,277,0,279,438,22,416
8600000US16148,16148,ZCTA5 16148,16304,15195,740,13,155,0,48,153,21,132
8600000US16150,16150,ZCTA5 16150,7004,6694,131,14,87,0,0,78,0,78
8600000US16151,16151,ZCTA5 16151,111,111,0,0,0,0,0,0,0,0
8600000US16153,16153,ZCTA5 16153,2410,2392,0,0,3,0,0,15,0,15
8600000US16154,16154,ZCTA5 16154,2415,2378,0,0,24,0,5,8,0,8
8600000US16155,16155,ZCTA5 16155,135,132,3,0,0,0,0,0,0,0
8600000US16156,16156,ZCTA5 16156,2863,2825,8,4,11,0,0,15,0,15
8600000US16157,16157,ZCTA5 16157,2949,2877,28,5,5,0,5,29,0,29
8600000US16159,16159,ZCTA5 16159,4824,4703,11,0,13,1,0,96,2,94
8600000US16160,16160,ZCTA5 16160,827,825,0,0,0,0,0,2,0,2
8600000US16161,16161,ZCTA5 16161,755,661,85,6,0,0,0,3,0,3
8600000US16201,16201,ZCTA5 16201,17608,17407,53,2,48,0,0,98,5,93
8600000US16210,16210,ZCTA5 16210,948,920,0,0,0,0,0,28,0,28
8600000US16211,16211,ZCTA5 16211,123,123,0,0,0,0,0,0,0,0
8600000US16212,16212,ZCTA5 16212,315,311,4,0,0,0,0,0,0,0
8600000US16213,16213,ZCTA5 16213,121,121,0,0,0,0,0,0,0,0
8600000US16214,16214,ZCTA5 16214,9679,9051,336,23,115,16,21,117,2,115
8600000US16217,16217,ZCTA5 16217,61,61,0,0,0,0,0,0,0,0
8600000US16218,16218,ZCTA5 16218,1119,1026,92,0,0,0,0,1,0,1
8600000US16222,16222,ZCTA5 16222,2544,2498,0,0,4,0,0,42,9,33
8600000US16223,16223,ZCTA5 16223,167,167,0,0,0,0,0,0,0,0
8600000US16224,16224,ZCTA5 16224,1276,1247,2,0,0,0,0,27,0,27
8600000US16226,16226,ZCTA5 16226,7705,7442,184,0,27,0,17,35,0,35
8600000US16228,16228,ZCTA5 16228,539,536,0,0,0,0,3,0,0,0
8600000US16229,16229,ZCTA5 16229,5118,5049,1,0,0,0,11,57,8,49
8600000US16230,16230,ZCTA5 16230,420,415,0,0,0,0,0,5,0,5
8600000US16232,16232,ZCTA5 16232,4167,4095,12,0,14,0,11,35,0,35
8600000US16233,16233,ZCTA5 16233,1126,1098,0,0,15,0,0,13,0,13
8600000US16235,16235,ZCTA5 16235,1211,1116,1,8,12,0,0,74,0,74
8600000US16236,16236,ZCTA5 16236,352,345,0,0,0,0,0,7,0,7
8600000US16238,16238,ZCTA5 16238,464,458,2,0,0,0,0,4,0,4
8600000US16239,16239,ZCTA5 16239,5404,2666,2362,19,40,0,202,115,20,95
8600000US16240,16240,ZCTA5 16240,1326,1280,10,6,3,0,0,27,0,27
8600000US16242,16242,ZCTA5 16242,4472,4437,6,5,10,0,0,14,0,14
8600000US16244,16244,ZCTA5 16244,284,263,0,0,0,0,0,21,0,21
8600000US16245,16245,ZCTA5 16245,257,257,0,0,0,0,0,0,0,0
8600000US16246,16246,ZCTA5 16246,225,225,0,0,0,0,0,0,0,0
8600000US16248,16248,ZCTA5 16248,3140,3082,4,8,8,0,1,37,0,37
8600000US16249,16249,ZCTA5 16249,1700,1693,0,0,0,0,4,3,0,3
8600000US16250,16250,ZCTA5 16250,528,528,0,0,0,0,0,0,0,0
8600000US16253,16253,ZCTA5 16253,84,73,0,0,0,0,0,11,0,11
8600000US16254,16254,ZCTA5 16254,3243,3106,42,22,41,0,10,22,10,12
8600000US16255,16255,ZCTA5 16255,1781,1756,12,8,2,0,0,3,0,3
8600000US16256,16256,ZCTA5 16256,2459,2439,15,0,0,0,0,5,0,5
8600000US16258,16258,ZCTA5 16258,1875,1854,20,0,0,0,0,1,0,1
8600000US16259,16259,ZCTA5 16259,1870,1857,0,1,0,0,0,12,0,12
8600000US16260,16260,ZCTA5 16260,292,292,0,0,0,0,0,0,0,0
8600000US16262,16262,ZCTA5 16262,2793,2768,10,0,15,0,0,0,0,0
8600000US16263,16263,ZCTA5 16263,312,312,0,0,0,0,0,0,0,0
8600000US16301,16301,ZCTA5 16301,15954,15480,147,9,50,0,17,251,0,251
8600000US16311,16311,ZCTA5 16311,459,458,0,1,0,0,0,0,0,0
8600000US16312,16312,ZCTA5 16312,3,3,0,0,0,0,0,0,0,0
8600000US16313,16313,ZCTA5 16313,1643,1624,7,3,2,0,0,7,0,7
8600000US16314,16314,ZCTA5 16314,5378,5205,33,10,38,17,10,65,10,55
8600000US16316,16316,ZCTA5 16316,5401,5144,46,0,6,0,7,198,6,192
8600000US16317,16317,ZCTA5 16317,1257,1242,5,1,0,0,0,9,1,8
8600000US16319,16319,ZCTA5 16319,1300,1295,0,0,0,0,0,5,0,5
8600000US16321,16321,ZCTA5 16321,52,52,0,0,0,0,0,0,0,0
8600000US16322,16322,ZCTA5 16322,127,124,0,0,3,0,0,0,0,0
8600000US16323,16323,ZCTA5 16323,15787,15250,229,6,53,0,43,206,9,197
8600000US16326,16326,ZCTA5 16326,444,419,0,0,0,0,0,25,0,25
8600000US16327,16327,ZCTA5 16327,3011,2925,34,1,0,0,0,51,0,51
8600000US16328,16328,ZCTA5 16328,108,107,0,1,0,0,0,0,0,0
8600000US16329,16329,ZCTA5 16329,528,506,0,0,0,0,0,22,0,22
8600000US16331,16331,ZCTA5 16331,69,69,0,0,0,0,0,0,0,0
8600000US16332,16332,ZCTA5 16332,48,48,0,0,0,0,0,0,0,0
8600000US16333,16333,ZCTA5 16333,314,309,0,0,0,0,0,5,0,5
8600000US16334,16334,ZCTA5 16334,381,377,4,0,0,0,0,0,0,0
8600000US16335,16335,ZCTA5 16335,27747,25807,1014,9,185,9,109,614,125,489
8600000US16340,16340,ZCTA5 16340,1744,1733,0,8,0,0,0,3,0,3
8600000US16341,16341,ZCTA5 16341,1886,1826,6,0,17,0,0,37,0,37
8600000US16342,16342,ZCTA5 16342,2242,2113,65,0,1,0,4,59,3,56
8600000US16343,16343,ZCTA5 16343,428,419,4,0,5,0,0,0,0,0
8600000US16344,16344,ZCTA5 16344,469,459,0,4,0,0,0,6,0,6
8600000US16345,16345,ZCTA5 16345,3396,3297,29,0,43,0,0,27,0,27
8600000US16346,16346,ZCTA5 16346,3255,3149,0,0,37,0,0,69,0,69
8600000US16347,16347,ZCTA5 16347,2533,2522,0,0,0,0,0,11,0,11
8600000US16350,16350,ZCTA5 16350,2793,2777,0,2,0,0,0,14,0,14
8600000US16351,16351,ZCTA5 16351,1466,1433,4,1,0,0,1,27,4,23
8600000US16352,16352,ZCTA5 16352,266,266,0,0,0,0,0,0,0,0
8600000US16353,16353,ZCTA5 16353,2558,2511,0,4,10,0,0,33,4,29
8600000US16354,16354,ZCTA5 16354,10999,10679,142,0,11,0,46,121,0,121
8600000US16360,16360,ZCTA5 16360,1422,1401,0,0,4,0,0,17,0,17
8600000US16361,16361,ZCTA5 16361,33,33,0,0,0,0,0,0,0,0
8600000US16362,16362,ZCTA5 16362,1131,1102,0,2,0,0,0,27,0,27
8600000US16364,16364,ZCTA5 16364,1243,1242,0,0,0,0,0,1,0,1
8600000US16365,16365,ZCTA5 16365,18060,17657,78,15,144,0,25,141,7,134
8600000US16370,16370,ZCTA5 16370,128,128,0,0,0,0,0,0,0,0
8600000US16371,16371,ZCTA5 16371,3128,3076,10,9,0,0,2,31,4,27
8600000US16372,16372,ZCTA5 16372,498,479,0,0,0,0,0,19,0,19
8600000US16373,16373,ZCTA5 16373,3246,3038,68,0,20,0,8,112,13,99
8600000US16374,16374,ZCTA5 16374,1950,1923,6,0,0,0,2,19,0,19
8600000US16401,16401,ZCTA5 16401,6758,5410,1141,5,7,0,100,95,19,76
8600000US16402,16402,ZCTA5 16402,842,824,7,0,0,0,0,11,0,11
8600000US16403,16403,ZCTA5 16403,6719,6230,278,4,42,0,58,107,21,86
8600000US16404,16404,ZCTA5 16404,3627,3576,2,3,5,0,3,38,0,38
8600000US16405,16405,ZCTA5 16405,782,720,29,0,0,0,0,33,0,33
8600000US16406,16406,ZCTA5 16406,3176,3141,13,4,6,0,3,9,0,9
8600000US16407,16407,ZCTA5 16407,11027,10525,216,16,53,7,22,188,20,168
8600000US16410,16410,ZCTA5 16410,1677,1579,34,2,6,1,0,55,2,53
8600000US16411,16411,ZCTA5 16411,1802,1655,0,0,0,0,9,138,7,131
8600000US16412,16412,ZCTA5 16412,10540,9890,104,6,176,0,119,245,45,200
8600000US16415,16415,ZCTA5 16415,9753,9081,199,39,157,0,0,277,0,277
8600000US16416,16416,ZCTA5 16416,184,162,0,0,0,0,0,22,0,22
8600000US16417,16417,ZCTA5 16417,7849,7566,69,19,27,0,4,164,11,153
8600000US16420,16420,ZCTA5 16420,635,616,0,7,12,0,0,0,0,0
8600000US16421,16421,ZCTA5 16421,2543,2467,21,10,14,0,6,25,0,25
8600000US16422,16422,ZCTA5 16422,329,329,0,0,0,0,0,0,0,0
8600000US16423,16423,ZCTA5 16423,4388,4332,9,12,6,0,4,25,12,13
8600000US16424,16424,ZCTA5 16424,4650,4591,8,0,8,0,6,37,1,36
8600000US16426,16426,ZCTA5 16426,3896,3782,23,0,0,0,0,91,2,89
8600000US16427,16427,ZCTA5 16427,168,168,0,0,0,0,0,0,0,0
8600000US16428,16428,ZCTA5 16428,12755,12124,169,37,18,0,50,357,32,325
8600000US16433,16433,ZCTA5 16433,5190,5040,40,4,44,0,16,46,0,46
8600000US16434,16434,ZCTA5 16434,3132,3044,39,7,0,0,10,32,6,26
8600000US16435,16435,ZCTA5 16435,1861,1802,24,1,18,0,0,16,9,7
8600000US16436,16436,ZCTA5 16436,598,586,4,0,8,0,0,0,0,0
8600000US16438,16438,ZCTA5 16438,7863,7780,25,11,4,6,2,35,5,30
8600000US16440,16440,ZCTA5 16440,909,902,4,0,0,0,0,3,0,3
8600000US16441,16441,ZCTA5 16441,10168,10017,22,2,10,0,0,117,0,117
8600000US16442,16442,ZCTA5 16442,2886,2807,10,0,6,0,0,63,0,63
8600000US16443,16443,ZCTA5 16443,1119,1085,0,0,0,0,0,34,0,34
8600000US16444,16444,ZCTA5 16444,1420,1181,158,3,39,0,21,18,6,12
8600000US16501,16501,ZCTA5 16501,1998,1282,558,0,48,0,21,89,0,89
8600000US16502,16502,ZCTA5 16502,15491,11800,1960,155,422,18,504,632,36,596
8600000US16503,16503,ZCTA5 16503,16959,9129,5146,76,746,0,439,1423,172,1251
8600000US16504,16504,ZCTA5 16504,15749,12796,1846,16,424,0,193,474,45,429
8600000US16505,16505,ZCTA5 16505,16369,15146,621,20,135,0,44,403,16,387
8600000US16506,16506,ZCTA5 16506,24169,22680,499,53,242,2,121,572,16,556
8600000US16507,16507,ZCTA5 16507,9558,6620,2350,11,254,3,190,130,17,113
8600000US16508,16508,ZCTA5 16508,16561,14328,1127,48,272,22,143,621,79,542
8600000US16509,16509,ZCTA5 16509,27399,24932,625,105,611,0,175,951,177,774
8600000US16510,16510,ZCTA5 16510,25799,22488,1847,69,506,0,402,487,61,426
8600000US16511,16511,ZCTA5 16511,11718,10456,929,16,95,0,9,213,108,105
8600000US16546,16546,ZCTA5 16546,997,828,74,5,48,0,11,31,17,14
8600000US16563,16563,ZCTA5 16563,1669,1348,89,0,150,0,12,70,21,49
8600000US16601,16601,ZCTA5 16601,32764,30890,831,0,113,7,71,852,7,845
8600000US16602,16602,ZCTA5 16602,28998,27465,677,0,100,0,187,569,53,516
8600000US16611,16611,ZCTA5 16611,2638,2612,0,0,4,0,19,3,0,3
8600000US16613,16613,ZCTA5 16613,1388,1367,13,0,0,0,0,8,0,8
8600000US16616,16616,ZCTA5 16616,121,121,0,0,0,0,0,0,0,0
8600000US16617,16617,ZCTA5 16617,2793,2734,4,4,31,0,9,11,0,11
8600000US16619,16619,ZCTA5 16619,336,336,0,0,0,0,0,0,0,0
8600000US16620,16620,ZCTA5 16620,287,282,0,0,4,0,1,0,0,0
8600000US16621,16621,ZCTA5 16621,699,698,0,0,0,0,0,1,0,1
8600000US16622,16622,ZCTA5 16622,198,196,0,0,0,0,0,2,0,2
8600000US16623,16623,ZCTA5 16623,548,545,2,0,0,0,0,1,0,1
8600000US16624,16624,ZCTA5 16624,212,212,0,0,0,0,0,0,0,0
8600000US16625,16625,ZCTA5 16625,3718,3638,0,0,0,0,0,80,32,48
8600000US16627,16627,ZCTA5 16627,2160,2092,6,2,0,0,8,52,7,45
8600000US16630,16630,ZCTA5 16630,4540,4320,51,3,89,4,11,62,5,57
8600000US16631,16631,ZCTA5 16631,101,101,0,0,0,0,0,0,0,0
8600000US16633,16633,ZCTA5 16633,299,299,0,0,0,0,0,0,0,0
8600000US16634,16634,ZCTA5 16634,340,340,0,0,0,0,0,0,0,0
8600000US16635,16635,ZCTA5 16635,12144,11443,12,0,352,0,0,337,0,337
8600000US16636,16636,ZCTA5 16636,707,703,2,0,0,0,0,2,0,2
8600000US16637,16637,ZCTA5 16637,2346,2289,25,0,32,0,0,0,0,0
8600000US16638,16638,ZCTA5 16638,25,25,0,0,0,0,0,0,0,0
8600000US16639,16639,ZCTA5 16639,1418,1403,6,0,4,0,0,5,0,5
8600000US16640,16640,ZCTA5 16640,811,795,0,0,9,0,2,5,0,5
8600000US16641,16641,ZCTA5 16641,2495,2474,0,1,1,0,6,13,4,9
8600000US16645,16645,ZCTA5 16645,160,160,0,0,0,0,0,0,0,0
8600000US16646,16646,ZCTA5 16646,2371,2360,0,1,3,0,0,7,0,7
8600000US16647,16647,ZCTA5 16647,707,698,0,0,0,0,0,9,0,9
8600000US16648,16648,ZCTA5 16648,15119,14736,102,4,146,38,19,74,12,62
8600000US16650,16650,ZCTA5 16650,1819,1776,0,0,39,0,0,4,0,4
8600000US16651,16651,ZCTA5 16651,5782,4203,1271,31,26,0,99,152,22,130
8600000US16652,16652,ZCTA5 16652,18248,15443,2019,22,181,6,117,460,129,331
8600000US16655,16655,ZCTA5 16655,1599,1572,0,0,0,0,0,27,0,27
8600000US16656,16656,ZCTA5 16656,1234,1225,0,0,3,0,2,4,4,0
