zipcode_5,pop_total,unemployment_rate,median_household_income,healthcare_rate,hs_graduation_rate,assoc_degree_rate,bachelor_degree_rate,grad_degree_rate,donations_sum,donations_median,donations_count,donations_sum_quartile,donations_median_quartile
60619,62822,0.21392132023145136,32024.0,0.8582502944828245,0.2857650908056333,0.08798425719569444,0.13573426905021574,0.0844516098439945,56658.0,50.0,515,1,2
60620,69299,0.22258706153506141,32401.0,0.8450194086494754,0.31477089861946306,0.07499788261200982,0.10434488015583976,0.06049377487930888,44488.0,25.0,435,1,4
60621,31383,0.3340457011343087,20150.0,0.8257018130835165,0.3456862850104429,0.07990146200396295,0.05590960209928774,0.02179617629732769,1008.0,30.0,15,3,3
60622,54467,0.05170413147313598,79085.0,0.8907411827344998,0.10145140727665,0.03373541237618907,0.40926252819456704,0.23661370991468078,791530.0,35.0,3637,1,3
60623,88137,0.12792619113191958,30048.0,0.747347878870395,0.28691178515384463,0.0428063484496355,0.05921379337743082,0.02365770812228115,14914.0,25.0,233,2,4
60624,38134,0.18033929816407157,22160.0,0.8164629988986206,0.36207624138416095,0.05687626013972898,0.05546959253528391,0.02081868054578703,15009.0,38.0,78,2,3
60625,79157,0.07183225833560938,59601.0,0.7970110034488421,0.1712882155003329,0.0541270041207061,0.2916164324402138,0.1780900797149695,301367.0,27.0,3407,1,4
60626,50090,0.08433038749150237,36978.0,0.8084248352964664,0.1832625588583644,0.04881994395817084,0.2660253632608256,0.17959384117630067,216296.0,25.0,3044,1,4
60628,68077,0.2605278669199031,35654.0,0.8618329244825712,0.27857546636517805,0.07545505935556812,0.12056529112492934,0.06882984737139627,34550.0,25.0,490,1,4
60629,115104,0.17364990689013035,41471.0,0.7989557269947178,0.3555174981384959,0.05685778108711839,0.0646909903201787,0.019895755770662694,23423.0,27.0,268,2,4
60630,57627,0.0724452212997066,67469.0,0.8656011938848109,0.2734770016199499,0.08193019488488537,0.2310883118158166,0.11432919346129301,112568.0,26.5,1406,1,4
60631,28238,0.04607631389488841,79458.0,0.9330335009561583,0.24156907012840412,0.08000564413715253,0.23893513945722214,0.15126287568787922,2766749.0,50.0,1434,1,2
60632,91668,0.11802993147388445,40829.0,0.7531744992800105,0.3328673674793111,0.04732349213449638,0.06586893312458063,0.022384999627227318,52398.0,25.0,454,1,4
60633,12817,0.11384566529056843,50754.0,0.866193336974331,0.36299608719955284,0.06741196198993851,0.10083845723868083,0.05489100055897149,4326.0,25.0,69,3,4
60634,73382,0.06769339171573809,58184.0,0.8387479218336922,0.3209725380444289,0.08331875692379453,0.15946592035449828,0.07334849279925369,68401.0,35.0,954,1,3
60636,35779,0.3235023646873358,27475.0,0.8094412923782107,0.4113809194607674,0.0470532319391635,0.06273764258555133,0.025751814725198757,11938.0,90.0,110,2,1
60637,49158,0.18313407766031026,27091.0,0.8891940274217828,0.20847158489234027,0.06297211436639605,0.14489939992940346,0.18249205788916342,651352.0,35.0,3443,1,3
60638,57746,0.10064546180463135,64408.0,0.8947979080802133,0.341037074786597,0.07944961141546694,0.1357115556121799,0.06403363485794368,73432.0,50.0,562,1,2
60639,90211,0.11277047656975972,39913.0,0.7616698628770328,0.29396915479722135,0.052035156897790716,0.07385159661697777,0.03158224466105287,12515.0,27.0,238,2,4
60640,67088,0.07893167998092286,47390.0,0.8448008585738135,0.15650068389338656,0.051162618757162395,0.327048907618942,0.20858748290266532,982403.0,25.0,7714,1,4
60641,70642,0.07734317343173432,53158.0,0.8016619008521843,0.258488364953644,0.06272896584187798,0.17885430097623872,0.10012075070096806,123632.0,32.0,1355,1,3
60642,19508,0.053793962891165885,82404.0,0.8862517941357392,0.09556009186016841,0.025835672365399336,0.42836182699668285,0.21931615207961214,243416.0,38.0,1302,1,3
60643,50507,0.12854380117680944,59686.0,0.9185459441265568,0.21351604924231654,0.08188098825803884,0.1781764421573366,0.17621471014698775,315339.0,35.0,1802,1,3
60644,49645,0.18788608522667782,26892.0,0.8060831906536409,0.36941153041919744,0.07507716817683958,0.07291977828670052,0.03498290683394736,21131.0,27.0,195,2,4
60645,47131,0.10973474568852315,49132.0,0.8240860580085294,0.20786589297227595,0.04548678272082527,0.2599290780141844,0.15667311411992263,192827.0,25.0,1824,1,4
60646,27454,0.06262743955723857,79079.0,0.9195381365192686,0.18389641917863644,0.0501213837750354,0.31716568885292334,0.20220513857980985,175032.0,38.0,1212,1,3
60647,88866,0.059748016798880074,61028.0,0.8271442396417077,0.2043716024868982,0.05027505615051593,0.2989811529572605,0.16456170046547963,599614.0,35.0,3425,1,3
60649,45218,0.19678064577578816,26246.0,0.8418771285771153,0.2342981616555002,0.08482128123040364,0.1459784151292122,0.10244562526816066,234808.0,35.0,814,1,3
60651,61759,0.17336374167390675,34397.0,0.8056153758966305,0.3663550911095941,0.058079084177913146,0.0863571916189676,0.036233786693273116,24611.0,25.0,258,2,4
60652,43228,0.12771211853942493,64574.0,0.8814425835106875,0.30008595238985014,0.084233342053141,0.13345042789341904,0.07216263686983819,24622.0,27.0,395,2,4
60653,31045,0.21541084214115241,26176.0,0.8919954904171364,0.2216224397134497,0.06174957118353345,0.15497931591161335,0.13429522752497225,77150.0,26.0,549,1,4
60654,17328,0.05831595599338463,93848.0,0.9532548476454293,0.03490413178503916,0.03166351606805293,0.4718471509586821,0.3655819605725088,2044548.0,100.0,2938,1,1
60655,28741,0.04990415757816115,91102.0,0.9678855989701124,0.2193292843939794,0.08492210192764721,0.25270662793768156,0.1559545814628994,40066.0,45.0,391,1,3
60656,27926,0.06524988626762852,58177.0,0.8965480197665259,0.25282519268050496,0.08993333018109603,0.237836304316989,0.12520686557284033,30985.0,5.0,890,2,4
60657,70105,0.030732130799652743,84319.0,0.9476214250053491,0.04757216628896237,0.03365902589441617,0.47128208938588995,0.34037968570048666,1828136.0,41.0,8079,1,3
60659,38995,0.0803017282536045,51527.0,0.8247980510321836,0.22883602966606464,0.06916958075548553,0.23775122007454944,0.13257502978134728,182569.0,20.0,1589,1,4
60660,41490,0.07112086158755485,43794.0,0.8342733188720174,0.17801847722204522,0.048550493787830516,0.3027715833067856,0.21175533609429756,647617.0,25.0,4462,1,4
60661,9343,0.04670593069442542,101829.0,0.9703521352884512,0.03640200474808757,0.022949089949881298,0.46584014771828014,0.4393299920865207,445936.0,25.0,1820,1,4
60706,23604,0.06358965720542407,54513.0,0.8691323504490764,0.32526806265087294,0.08229944422612699,0.17975635771627463,0.07982933812384214,10603.0,27.0,191,2,4
60707,43451,0.08564376074403844,55513.0,0.862857011346114,0.2912095175148711,0.07435558493060146,0.16549900859220093,0.09844679444811633,85576.0,35.0,882,1,3
60712,12637,0.04462164913471327,96222.0,0.9129540238980771,0.15530344751624628,0.05980834893710761,0.3521312919925102,0.22304218526269412,256825.0,50.0,758,1,2
60714,29730,0.06239242685025818,54072.0,0.8454423141607803,0.2953547994611741,0.07860774344935471,0.21066353800026072,0.08894972406900448,63710.0,30.0,474,1,3
60803,22762,0.11587771203155818,52191.0,0.9045778051137862,0.3427850862245246,0.07320564378706292,0.13618703564855839,0.0540522118464999,16417.0,50.0,221,2,2
60804,83972,0.09925314959639903,42345.0,0.7659934263802219,0.32410965923648477,0.04658809462806388,0.0622598001537279,0.011123921769578956,39765.0,45.0,423,1,3
60805,19849,0.06613653995345228,65554.0,0.9427175172552773,0.2742577978203683,0.088989101841413,0.21946636602780908,0.12777151446824503,80242.0,27.0,493,1,4
60827,28864,0.2584365988621308,30587.0,0.8695606984478935,0.3154051234496349,0.07673582937289904,0.08102468992697345,0.043352266141184655,3638.0,30.0,62,3,3
60901,36150,0.10801802357879144,42391.0,0.8547441217150761,0.3285067486758927,0.06676063557150179,0.0856398428156501,0.0631727319323424,34668.0,35.0,405,1,3
60910,477,0.21428571428571427,49643.0,0.9287211740041929,0.48,0.05333333333333334,0.07,0.0,590.0,150.0,4,4,1
60911,1562,0.028634361233480177,56806.0,0.9270166453265045,0.4220018034265104,0.08926961226330027,0.10279531109107304,0.07303877366997295,131.0,27.0,4,4,4
60912,449,0.07035175879396985,38333.0,0.8552338530066815,0.4409937888198758,0.07142857142857142,0.018633540372670808,0.049689440993788817,500.0,250.0,2,4,1
60913,1398,0.1370056497175141,64830.0,0.9434907010014306,0.41316270566727603,0.09323583180987204,0.07769652650822668,0.029250457038391225,994.0,15.0,23,3,4
60914,29186,0.05458357905772885,65334.0,0.9299664222572466,0.2943258426966292,0.09460674157303371,0.17202247191011236,0.10657303370786517,58281.0,25.0,491,1,4
60915,10315,0.0869256696824552,54855.0,0.8864760058167717,0.3640526617057813,0.08571837435603892,0.12621637092157986,0.05037206639954207,7046.0,50.0,113,2,2
60917,571,0.052434456928838954,73098.0,0.9387040280210157,0.4930747922437673,0.11357340720221606,0.0332409972299169,0.030470914127423823,50.0,25.0,2,4,4
60918,810,0.0640176600441501,53250.0,0.9506172839506173,0.5211267605633803,0.0892018779342723,0.0594679186228482,0.03755868544600939,441.0,5.0,17,4,4
60919,524,0.057692307692307696,53750.0,0.8454198473282443,0.3131578947368421,0.07894736842105263,0.10789473684210527,0.08157894736842106,5218.0,35.0,97,2,3
60920,129,0.07352941176470588,43295.0,0.8294573643410853,0.5061728395061729,0.08641975308641975,0.06172839506172839,0.012345679012345678,376.0,27.0,11,4,4
60921,1252,0.13798977853492334,33056.0,0.9217252396166135,0.4408352668213457,0.0568445475638051,0.058004640371229696,0.03480278422273782,746.0,30.0,8,4,3
60922,2295,0.11265004616805172,62917.0,0.9559912854030501,0.31073825503355706,0.12416107382550336,0.09865771812080537,0.06375838926174497,3560.0,100.0,16,3,1
60924,1535,0.04697986577181208,47083.0,0.9739413680781759,0.3848953594176524,0.16469517743403095,0.1292083712465878,0.059144676979071886,3440.0,25.0,60,3,4
60927,2149,0.049773755656108594,65071.0,0.9148441135411819,0.4585121602288984,0.14449213161659513,0.07939914163090128,0.059370529327610874,660.0,25.0,9,4,4
60928,799,0.05855855855855856,48409.0,0.9274092615769712,0.44402985074626866,0.08768656716417911,0.125,0.05223880597014925,240.0,60.0,4,4,2
60929,961,0.12,51971.0,0.9292403746097815,0.47176684881602915,0.052823315118397086,0.151183970856102,0.025500910746812388,300.0,300.0,1,4,1
60930,930,0.08060453400503778,61071.0,0.875268817204301,0.4375,0.09375,0.065625,0.078125,700.0,50.0,6,4,2
60932,80,0.0,100455.0,1.0,0.0,0.21428571428571427,0.0,0.19047619047619047,100.0,50.0,2,4,2
60934,215,0.104,55139.0,0.9627906976744186,0.39864864864864863,0.10810810810810811,0.1891891891891892,0.006756756756756757,330.0,165.0,2,4,1
60935,1107,0.08206106870229007,66141.0,0.9367660343270099,0.42275280898876405,0.0997191011235955,0.10252808988764045,0.0449438202247191,818.0,20.0,29,4,4
60936,4167,0.09157688540646425,46589.0,0.9277657787377009,0.3667573079537729,0.07205982324949015,0.1556764106050306,0.05540448674371176,6693.0,51.0,76,2,2
60938,2037,0.09504550050556117,50282.0,0.8767795778105056,0.3664812239221141,0.06884561891515995,0.07440890125173853,0.07232267037552156,922.0,50.0,17,4,2
60940,3536,0.08231368186874305,70179.0,0.9304298642533937,0.45616950560864145,0.09680099709181554,0.07395097631906938,0.0656418778562526,2535.0,83.0,19,3,1
60941,1819,0.037914691943127965,59500.0,0.9499725123694338,0.33410672853828305,0.13225058004640372,0.13302397525135345,0.0711523588553751,3924.0,107.5,20,3,1
60942,5901,0.1231681786461968,40575.0,0.8632435180477885,0.48442437923250564,0.08036117381489842,0.0781038374717833,0.03702031602708804,1902.0,25.0,16,3,4
60945,163,0.03571428571428571,49583.0,0.9447852760736196,0.4496124031007752,0.13178294573643412,0.10077519379844961,0.031007751937984496,870.0,220.0,4,4,1
60948,1654,0.056265984654731455,64474.0,0.9800483675937122,0.1844484629294756,0.07685352622061482,0.2224231464737794,0.1112115732368897,3392.0,40.0,36,3,3
60950,11865,0.07267811704834605,63569.0,0.9116729877791825,0.3602734708826761,0.08790135514589183,0.17055304602612623,0.062263459895006715,27127.0,3.0,734,2,4
60951,760,0.05665024630541872,65250.0,0.975,0.40950639853747717,0.12614259597806216,0.062157221206581355,0.029250457038391225,1054.0,27.0,3,3,4
60952,704,0.010830324909747292,45000.0,0.890625,0.4507042253521127,0.05868544600938967,0.1267605633802817,0.07042253521126761,625.0,225.0,3,4,1
60953,2455,0.07166392092257001,45982.0,0.9173116089613035,0.39090385722510074,0.1266551525618883,0.102475532527346,0.04720782959124928,4426.0,125.0,28,3,1
60954,6113,0.060584712927087,61838.0,0.8724030754130542,0.3800280636108513,0.0764733395696913,0.06127221702525725,0.05472404115996258,2689.0,48.0,42,3,3
60955,1764,0.06976744186046512,46992.0,0.7817460317460317,0.3277870216306156,0.07487520798668885,0.11314475873544093,0.024958402662229616,256.0,256.0,1,4,1
60957,5436,0.05037593984962406,50031.0,0.9028697571743929,0.36886938564790916,0.10299432111512648,0.11951471347444502,0.04723799690242643,4171.0,50.0,42,3,2
60958,2208,0.25380710659898476,26687.0,0.8473731884057971,0.3080771979985704,0.07005003573981415,0.0943531093638313,0.05146533238027162,250.0,250.0,1,4,1
60959,1131,0.11507293354943274,52813.0,0.8240495137046862,0.4023136246786632,0.07969151670951156,0.07712082262210797,0.017994858611825194,457.0,25.5,8,4,4
60960,1119,0.04569420035149385,52000.0,0.8784629133154602,0.33689839572192515,0.040106951871657755,0.10695187165775401,0.017379679144385027,806.0,20.0,25,4,4
60961,818,0.05912596401028278,61500.0,0.9254278728606357,0.458955223880597,0.029850746268656716,0.041044776119402986,0.05970149253731343,707.0,27.0,5,4,4
60962,536,0.07661290322580645,39479.0,0.917910447761194,0.4393063583815029,0.12716763005780346,0.06936416184971098,0.031791907514450865,835.0,48.0,16,4,3
60963,2186,0.05735430157261795,51959.0,0.9263494967978042,0.3656934306569343,0.1591240875912409,0.1467153284671533,0.03722627737226277,3990.0,20.0,68,3,4
60964,5209,0.10242587601078167,55938.0,0.9502783643693608,0.3702975856260528,0.09966311061201572,0.09124087591240876,0.060640089837170126,9858.0,87.0,88,2,1
60966,1524,0.14782608695652175,36897.0,0.8858267716535433,0.48940269749518306,0.04720616570327553,0.04046242774566474,0.027938342967244702,1148.0,85.5,16,3,1
60968,354,0.07239819004524888,71458.0,0.8926553672316384,0.3148148148148148,0.03333333333333333,0.3296296296296296,0.02962962962962963,2460.0,200.0,15,3,1
60970,7046,0.06194427978660344,41074.0,0.8749645188759579,0.45349285989965266,0.10536472404477036,0.08741798533384794,0.02740254727904284,28621.0,50.0,125,2,2
60973,448,0.03463203463203463,56042.0,0.9464285714285714,0.4232081911262799,0.06143344709897611,0.20819112627986347,0.030716723549488054,360.0,110.0,3,4,1
61001,1035,0.04375,64063.0,0.9391304347826087,0.36149068322981365,0.11428571428571428,0.09316770186335403,0.10434782608695652,6004.0,50.0,34,2,2
61006,1777,0.12219959266802444,53971.0,0.9184018007878447,0.4750390015600624,0.08970358814352575,0.0967238689547582,0.02574102964118565,661.0,20.0,31,4,4
61007,501,0.17288135593220338,47426.0,0.936127744510978,0.2795969773299748,0.05289672544080604,0.14105793450881612,0.11335012594458438,850.0,20.0,11,4,4
61008,34552,0.091863065542749,55252.0,0.9092671914795092,0.3570365022785724,0.08035915715381492,0.11780896088074719,0.07097414609935478,65837.0,25.0,845,1,4
61010,7897,0.04231830726770929,73845.0,0.9442826389768266,0.2868217054263566,0.10323312535450936,0.1911514463981849,0.0867838910947249,13907.0,25.0,120,2,4
61011,2357,0.04965622612681436,95096.0,0.8812049215103945,0.2645161290322581,0.08817204301075268,0.1295698924731183,0.13709677419354838,18683.0,66.0,89,2,2
61012,2711,0.10881934566145092,55291.0,0.8683142751752121,0.42291021671826623,0.058823529411764705,0.07492260061919505,0.01671826625386997,2772.0,27.0,58,3,4
61013,476,0.04044117647058824,53250.0,0.9516806722689075,0.30337078651685395,0.09831460674157304,0.1601123595505618,0.02247191011235955,281.0,60.0,5,4,2
61014,1377,0.05113636363636364,57500.0,0.8859840232389252,0.3984287317620651,0.11335578002244669,0.11896745230078563,0.058361391694725026,550.0,275.0,2,4,1
61015,780,0.005037783375314861,67917.0,0.8730769230769231,0.3408304498269896,0.08131487889273356,0.15397923875432526,0.05536332179930796,411.0,110.5,4,4,1
61016,4727,0.0695780903034789,66888.0,0.9160143854453141,0.3361611876988335,0.09994697773064687,0.21341463414634146,0.08377518557794274,7285.0,100.0,67,2,1
61018,926,0.06870229007633588,52391.0,0.9038876889848813,0.43769470404984423,0.0763239875389408,0.07320872274143302,0.04361370716510903,250.0,250.0,1,4,1
61019,3429,0.07783312577833126,61947.0,0.9755030621172354,0.35186656076250994,0.10047656870532168,0.20651310563939634,0.058379666401906276,9705.0,25.0,190,2,4
61020,3255,0.06754098360655737,68403.0,0.9551459293394777,0.3322965266977709,0.1088646967340591,0.1534473820632452,0.033696215655780196,5756.0,100.0,56,2,1
61021,23138,0.06859912386988536,56764.0,0.8278589333563834,0.32760677642567404,0.09931997136721546,0.12294201861130995,0.0759961822953949,30632.0,30.0,371,2,3
61024,2402,0.15029325513196481,50000.0,0.8680266444629475,0.4588170259812051,0.07241569928137093,0.15146489773355445,0.02045328911000553,7253.0,27.0,82,2,4
61025,4788,0.025806451612903226,62380.0,0.9484126984126984,0.4277038750722961,0.08270676691729323,0.1700404858299595,0.06072874493927125,3757.0,50.0,56,3,2
61028,2151,0.08741258741258741,47212.0,0.9205020920502092,0.3578154425612053,0.09290646578782172,0.162586315128688,0.13119899560577528,6837.0,50.0,129,2,2
61030,2462,0.061074918566775244,50380.0,0.9195775792038993,0.48375451263537905,0.08182912154031288,0.07641395908543923,0.0246690734055355,3160.0,100.0,10,3,1
61031,1629,0.0381791483113069,53750.0,0.8661755678330264,0.3455056179775281,0.10486891385767791,0.149812734082397,0.0552434456928839,4142.0,60.0,38,3,2
61032,30695,0.10546361964801682,40277.0,0.9017103762827822,0.3417586494759299,0.08918467674612744,0.10555607086541137,0.07183934699935071,25165.0,35.0,268,2,3
61036,6607,0.030312403340550572,61914.0,0.9146359921295596,0.2977326968973747,0.05548926014319809,0.18357199681782022,0.12112171837708831,51327.0,27.0,382,1,4
61038,975,0.06367924528301887,73649.0,0.8625641025641025,0.5358539765319427,0.06649282920469361,0.07692307692307693,0.0,626.0,100.0,7,4,1
61039,960,0.08485856905158069,51250.0,0.9447916666666667,0.2769485903814262,0.2470978441127695,0.05804311774461028,0.05472636815920398,300.0,15.0,6,4,4
61041,997,0.11069418386491557,47396.0,0.905717151454363,0.4341772151898734,0.07088607594936709,0.12784810126582277,0.027848101265822784,2450.0,50.0,35,3,2
61042,468,0.109375,45658.0,0.9935897435897436,0.49586776859504134,0.08264462809917356,0.05785123966942149,0.01652892561983471,809.0,13.0,27,4,4
61043,100,0.06,44821.0,0.91,0.3783783783783784,0.08108108108108109,0.16216216216216217,0.04054054054054054,36.0,18.0,2,4,4
61046,2626,0.05829228243021346,56589.0,0.9668697638994669,0.3329875518672199,0.10684647302904564,0.1358921161825726,0.06431535269709543,14424.0,100.0,47,2,1
61047,2051,0.07346938775510205,56905.0,0.9356411506582155,0.4728894989704873,0.09059711736444749,0.08030199039121483,0.035003431708991076,110.0,110.0,1,4,1
61048,3949,0.04385542168674699,54167.0,0.9382122056216764,0.3348447854900593,0.13882106731775376,0.1182420648761772,0.04848273456574817,1565.0,75.0,12,3,2
61049,568,0.06578947368421052,60417.0,0.9612676056338029,0.2684931506849315,0.14794520547945206,0.11232876712328767,0.1095890410958904,550.0,275.0,2,4,1
61050,475,0.04365079365079365,49205.0,0.991578947368421,0.4229607250755287,0.1419939577039275,0.18429003021148035,0.03625377643504532,132.0,66.0,2,4,2
61051,1644,0.08123569794050343,46369.0,0.9178832116788321,0.46481320590790615,0.0947002606429192,0.0999131190269331,0.046046915725456126,365.0,50.0,6,4,2
61052,963,0.011811023622047244,58077.0,0.9916926272066459,0.4273743016759777,0.1005586592178771,0.12011173184357542,0.07541899441340782,1280.0,50.0,15,3,2
61053,2644,0.0836940836940837,46219.0,0.9058245083207261,0.41509433962264153,0.08465068842427333,0.12697603263641,0.07343192248852626,10577.0,50.0,114,2,2
61054,3868,0.10475681453768039,41959.0,0.9183040330920372,0.3045912653975364,0.08921239268383725,0.15602836879432624,0.058977230309817094,3578.0,50.0,46,3,2
61060,1473,0.05415162454873646,48958.0,0.8940936863543788,0.4099616858237548,0.14559386973180077,0.09291187739463602,0.06800766283524905,776.0,25.0,12,4,4
61061,6347,0.03688261706221937,54830.0,0.9111391208444934,0.3288969550312563,0.07622504537205081,0.11877394636015326,0.08348457350272233,23593.0,50.0,213,2,2
61062,1869,0.037178265014299335,66944.0,0.971107544141252,0.335423197492163,0.15047021943573669,0.14890282131661442,0.052507836990595615,33829.0,250.0,99,2,1
61063,4466,0.06546854942233633,65930.0,0.9690998656515898,0.4053224155578301,0.06687137495735244,0.1467076083248038,0.06141248720573183,4652.0,50.0,34,3,2
61064,3371,0.09300911854103343,53180.0,0.9118955799466034,0.33106092884533445,0.08862377503195569,0.11844908393694077,0.08052833404345973,935.0,15.0,37,4,4
61065,10276,0.07686553207406022,64781.0,0.9231218372907746,0.37996987951807226,0.09939759036144578,0.16295180722891567,0.08328313253012049,9030.0,28.5,118,2,3
61067,646,0.060836501901140684,48542.0,0.934984520123839,0.5079365079365079,0.05357142857142857,0.10317460317460317,0.037698412698412696,1744.0,10.0,80,3,4
61068,14616,0.07279284092426873,48418.0,0.8979885057471264,0.32980049875311723,0.10245220282626766,0.11097256857855362,0.05652535328345802,12420.0,25.0,247,2,4
61070,1438,0.03672985781990521,50500.0,0.9582753824756607,0.45240893066980026,0.12925969447708577,0.09283196239717979,0.038777908343125736,1131.0,27.0,28,3,4
61071,14226,0.10372862349313149,45429.0,0.9138197666244904,0.3912999288545584,0.09614798251854863,0.07805671308059763,0.046447809736761866,9326.0,30.0,109,2,3
61072,11665,0.07464628394860953,74574.0,0.974367766823832,0.2889844441633995,0.09662324522574933,0.2070317440242823,0.08916150246616922,14050.0,50.0,194,2,2
61073,19434,0.04776173613002815,82250.0,0.9653699701553977,0.3052759987801159,0.09103385178408051,0.19998475144861239,0.13403476669716377,40351.0,40.0,429,1,3
61074,4314,0.05918854415274463,41413.0,0.8996291145108948,0.4552262090483619,0.06677067082683308,0.09921996879875195,0.047113884555382214,12717.0,50.0,102,2,2
61075,1044,0.06642728904847396,53125.0,0.9703065134099617,0.46354883081155435,0.1031636863823934,0.12104539202200826,0.030261348005502064,800.0,50.0,16,4,2
61078,1300,0.03189792663476874,41548.0,0.9153846153846154,0.4362272240085745,0.15755627009646303,0.05037513397642015,0.08252947481243302,1170.0,100.0,11,3,1
61079,231,0.043010752688172046,43594.0,0.9004329004329005,0.4330708661417323,0.15748031496062992,0.09448818897637795,0.05511811023622047,547.0,31.0,7,4,3
61080,10347,0.07790741437711705,62815.0,0.9152411326954673,0.39380924170616116,0.08782582938388625,0.13610781990521326,0.05998222748815166,11145.0,25.0,167,2,4
61081,21468,0.055178907721280604,47610.0,0.9141512949506242,0.3124284270798249,0.09760862243179522,0.119501515661839,0.07942068036375884,35924.0,25.0,490,1,4
61084,3073,0.0843806104129264,68462.0,0.9824275951838595,0.4080036798528059,0.09245630174793008,0.12833486660533577,0.06347746090156393,5216.0,50.0,92,2,2
61085,3379,0.08057971014492754,44539.0,0.9150636282923942,0.37105038428693426,0.08795900939368062,0.13193851409052093,0.07429547395388557,2256.0,25.0,31,3,4
61087,1793,0.03597883597883598,52535.0,0.9302844394868934,0.4174242424242424,0.09621212121212121,0.09621212121212121,0.05227272727272727,4252.0,138.5,10,3,1
61088,5703,0.03890089533806731,82412.0,0.98211467648606,0.28789446456285567,0.12364200724262804,0.17666839110191412,0.13036730470770821,4578.0,35.0,63,3,3
61089,722,0.017326732673267328,58125.0,0.9058171745152355,0.318739054290718,0.08756567425569177,0.31523642732049034,0.0017513134851138354,1015.0,25.0,24,3,4
61101,20622,0.20709035884133162,31700.0,0.8867714091746678,0.360015497869043,0.0715226656334754,0.070592793490895,0.04075939558310732,9811.0,38.0,93,2,3
61102,18804,0.15975494816211122,35610.0,0.8203573707721762,0.3614173891086609,0.058328423533372614,0.06051679151586567,0.03307802373537581,5567.0,26.0,110,2,4
61103,23718,0.10352794810272817,35690.0,0.877772156168311,0.31398800126302495,0.08152826018313862,0.1340069466371961,0.06226712977581307,46825.0,27.0,468,1,4
61104,19622,0.17392205638474295,28559.0,0.8480277239832841,0.34329655052567554,0.06473194890954904,0.051872447649665476,0.030758536797289078,11216.0,50.0,86,2,2
61107,31490,0.08092450298816929,56962.0,0.9135281041600508,0.23715624723671413,0.09585286055354143,0.21827747811477585,0.14488460518171367,264776.0,50.0,1010,1,2
61108,27369,0.09901484865790977,50712.0,0.9057327633453908,0.3174611563259698,0.11003065215093542,0.15114681323327345,0.08276080752563154,105961.0,25.0,515,1,4
61109,27457,0.1242941942956421,43790.0,0.9019193648249991,0.36481667223893904,0.07082358185668115,0.10927226122812883,0.04569263345592332,24078.0,23.0,453,2,4
61111,24352,0.08150785664525118,50063.0,0.9074408672798949,0.3165865823246761,0.08545708898485493,0.14737546377957544,0.08077367556717961,42461.0,50.0,222,1,2
61112,95,,,1.0,0.23157894736842105,0.0,0.0,0.0,500.0,500.0,1,4,1
61114,14963,0.08397350993377484,68830.0,0.9468689433937044,0.20247459125055237,0.0759169244365886,0.2145824127264693,0.2275740167918692,134199.0,25.0,863,1,4
61115,22910,0.09712522332304693,56600.0,0.930379746835443,0.3878807106598985,0.0931472081218274,0.10691624365482233,0.03489847715736041,8789.0,50.0,135,2,2
61201,38744,0.09536356726627819,43042.0,0.8989779062564526,0.30986252241482365,0.08754732018330345,0.14473002590157402,0.07328153018529587,138797.0,42.0,1434,1,3
61230,1248,0.0667779632721202,45966.0,0.9471153846153846,0.4443266171792153,0.11240721102863202,0.08059384941675504,0.02332979851537646,220.0,110.0,2,4,1
61231,5057,0.07538525614327364,49449.0,0.9123986553292466,0.4117647058823529,0.05909840571742716,0.15640461792193514,0.057724024189114896,12435.0,50.0,79,2,2
61232,1288,0.037037037037037035,64688.0,0.9239130434782609,0.3606027987082885,0.116254036598493,0.08503767491926803,0.03982777179763186,539.0,25.0,13,4,4
61234,1405,0.024226110363391656,58750.0,0.9224199288256227,0.39959636730575177,0.09788092835519677,0.1705348133198789,0.09989909182643794,500.0,500.0,1,4,1
61235,1414,0.039889958734525444,49722.0,0.888967468175389,0.45096056622851366,0.11324570273003033,0.10717896865520728,0.022244691607684528,3433.0,36.0,59,3,3
61238,3316,0.059431524547803614,60339.0,0.9351628468033776,0.35006435006435005,0.11325611325611326,0.11711711711711711,0.04804804804804805,865.0,35.0,14,4,3
61240,6278,0.02280130293159609,71528.0,0.9517362217266645,0.2863162563761366,0.12508316699933467,0.20714127300953647,0.10379241516966067,30420.0,25.0,395,2,4
61241,6775,0.059669107675617034,64137.0,0.9272324723247233,0.34570565386275354,0.08178679326715581,0.12775140267587398,0.03280103582218386,2853.0,41.0,65,3,3
61242,1206,0.02127659574468085,69464.0,0.9311774461028193,0.364572605561277,0.07312049433573635,0.11740473738414006,0.06694129763130793,5395.0,41.0,87,2,3
61243,234,0.030534351145038167,55750.0,0.9273504273504274,0.5319148936170213,0.09042553191489362,0.031914893617021274,0.0425531914893617,70.0,70.0,1,4,2
61244,23609,0.08259259259259259,43078.0,0.8614087847854631,0.324566277705748,0.08785577576094339,0.139902451071186,0.05031796011607088,52273.0,37.0,679,1,3
61250,2622,0.03212290502793296,61154.0,0.9488939740655988,0.3992204899777283,0.08797327394209355,0.15701559020044542,0.09075723830734966,6513.0,20.0,33,2,4
61251,308,0.0,70000.0,0.9155844155844156,0.5551470588235294,0.029411764705882353,0.029411764705882353,0.0,475.0,62.5,4,4,2
